psgc;income_class;year;current_operating_income_local_tax_real_property_general;current_operating_income_local_tax_real_property_special_education;current_operating_income_local_tax_real_property_total;current_operating_income_local_tax_business;current_operating_income_local_tax_other;current_operating_income_local_tax_total;current_operating_income_local_nontax_regulatory_fees;current_operating_income_local_nontax_service_user_charges;current_operating_income_local_nontax_economic_enterprise_receipts;current_operating_income_local_nontax_other_receipts;current_operating_income_local_nontax_total;current_operating_income_local_total;current_operating_income_external_national_tax_allotment;current_operating_income_external_national_tax_other_shares;current_operating_income_external_interlocal_transfers;current_operating_income_external_extraordinary_donations;current_operating_income_external_total;current_operating_income_total;current_operating_expenditures_general_public_services;current_operating_expenditures_social_services_manpower_development;current_operating_expenditures_social_services_health_nutrition_population;current_operating_expenditures_social_services_labor_employment;current_operating_expenditures_social_services_housing_community_development;current_operating_expenditures_social_services_welfare;current_operating_expenditures_social_services_total;current_operating_expenditures_economic_services;current_operating_expenditures_debt_services;current_operating_expenditures_total;net_operating_income;non_income_receipts_capital_investment_asset_sale_proceeds;non_income_receipts_capital_investment_others_debt_securities_sales_proceeds;non_income_receipts_capital_investment_loans_receivable_collections;non_income_receipts_capital_investment_total;non_income_receipts_loans_borrowings_loans_acquisitions;non_income_receipts_loans_borrowings_bonds_issuance;non_income_receipts_loans_borrowings_total;non_income_receipts_others;non_income_receipts_total;nonoperating_expenditures_capital_investment_property_plant_equipment;nonoperating_expenditures_capital_investment_other_entities_debt_securities;nonoperating_expenditures_capital_investment_other_entities_grant_loan;nonoperating_expenditures_capital_investment_total;nonoperating_expenditures_debt_service_loan_amortization_payment;nonoperating_expenditures_debt_service_retirement_bonds_redemption_debt_securities;nonoperating_expenditures_debt_service_total;nonoperating_expenditures_other;nonoperating_expenditures_total;funds_net_increase;cash_balance_beginning;fund_available;accounts_payable_payment_of_prior_years;continuing_appropriation;fund_balance
1704002000;4th;2023;398553.06;498191.32;896744.38;2167345.09;381536.27;3445625.74;1508698.71;1922904.48;0.00;529030.72;3960633.91;7406259.65;122117135.04;78173.72;0.00;0.00;122195308.76;129601568.41;56780969.17;623643.51;8614796.56;0.00;0.00;11083046.70;20321486.77;9663481.79;0.00;86765937.73;42835630.68;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1914228.32;1914228.32;25306502.45;0.00;0.00;25306502.45;0.00;0.00;0.00;22987830.68;48294333.13;-3544474.13;62864881.23;59320407.10;4447124.18;10257657.29;44615625.63
1704003000;3rd;2023;935938.08;1169922.07;2105860.15;6044799.40;533636.87;8684296.42;3123330.38;11954601.31;0.00;161108.18;15239039.87;23923336.29;148685187.00;222177.11;0.00;10275.00;148917639.11;172840975.40;78091486.09;2410319.47;12952981.39;205346.26;3433326.35;11140846.34;30142819.81;10851365.51;0.00;119085671.41;53755303.99;0.00;0.00;25400.00;25400.00;0.00;0.00;0.00;7145852.20;7171252.20;14851939.12;0.00;0.00;14851939.12;2819743.58;0.00;2819743.58;1445190.29;19116872.99;41809683.20;278215710.26;320025393.46;28856071.53;35613693.40;255555628.53
1704004000;3rd;2023;1378650.71;1723561.00;3102211.71;4041721.72;1019691.89;8163625.32;5343808.28;2044059.51;14179174.56;4087896.93;25654939.28;33818564.60;146713523.04;134830.61;24593.47;75000.00;146947947.12;180766511.72;74413784.18;3281007.84;9421197.93;0.00;5996127.57;4558217.76;23256551.10;14272860.79;0.00;111943196.07;68823315.65;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4467918.43;4467918.43;19944344.47;0.00;0.00;19944344.47;0.00;0.00;0.00;35897145.51;55841489.98;17449744.10;156733722.05;174183466.15;6708857.58;0.00;167474608.57
1704005000;1st;2023;2952466.64;3690583.32;6643049.96;13176932.07;1108798.44;20928780.47;7095179.97;21707433.14;0.00;259532.14;29062145.25;49990925.72;228286727.04;367176.16;0.00;697302.00;229351205.20;279342130.92;83515429.70;2822053.56;22731990.63;0.00;0.00;4238483.95;29792528.14;17978964.27;0.00;131286922.11;148055208.81;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5435574.29;5435574.29;30628564.35;0.00;0.00;30628564.35;0.00;0.00;0.00;96773156.07;127401720.42;26089062.68;300500087.59;326589150.27;37649743.90;17770055.41;271169350.96
1704006000;3rd;2023;1135616.25;1419520.32;2555136.57;5398913.14;493985.20;8448034.91;4072999.34;9794706.89;4453814.31;68358.91;18389879.45;26837914.36;154447020.00;44088.53;0.00;363801.06;154854909.59;181692823.95;66862857.87;3694060.40;13834098.71;0.00;4672249.48;15202763.14;37403171.73;31525961.80;0.00;135791991.40;45900832.55;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6109260.59;6109260.59;6631813.97;0.00;0.00;6631813.97;0.00;0.00;0.00;22267926.24;28899740.21;23110352.93;140044870.72;163155223.65;20132864.90;23524748.78;119497609.97
1705101000;2nd;2023;635259.63;777863.47;1413123.10;3959090.38;245945.66;5618159.14;4900580.72;7214907.80;0.00;2916.76;12118405.28;17736564.42;247177187.04;12176.97;0.00;0.00;247189364.01;264925928.43;52871975.62;24364206.80;14525854.44;0.00;4716530.93;52853441.36;96460033.53;31977759.48;0.00;181309768.63;83616159.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1461293.32;1461293.32;35577471.23;0.00;0.00;35577471.23;0.00;0.00;0.00;0.00;35577471.23;49499981.89;200665237.57;250165219.46;30612507.13;25995453.51;193557258.82
1705102000;3rd;2023;1319886.98;1679540.11;2999427.09;3242833.18;231181.58;6473441.85;1356123.66;2027358.85;0.00;0.00;3383482.51;9856924.36;201194289.96;13660.42;0.00;0.00;201207950.38;211064874.74;117374195.28;1750000.00;18848454.01;0.00;0.00;8143504.55;28741958.56;18583549.65;1496121.39;166195824.88;44869049.86;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1142595.96;1142595.96;47681048.86;0.00;0.00;47681048.86;8183935.96;0.00;8183935.96;8641685.24;64506670.06;-18495024.24;87844496.46;69349472.22;0.00;2258014.01;67091458.21
1705103000;5th;2023;394996.38;514145.10;909141.48;690764.86;104009.43;1703915.77;757784.46;3029276.27;0.00;130220.93;3917281.66;5621197.43;94472037.00;0.00;0.00;0.00;94472037.00;100093234.43;42992064.14;383110.00;6220500.16;0.00;0.00;6990729.90;13594340.06;11358033.42;0.00;67944437.62;32148796.81;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14653122.02;0.00;0.00;14653122.02;0.00;0.00;0.00;0.00;14653122.02;17495674.79;76869900.44;94365575.23;2044016.56;10120115.37;82201443.30
1705104000;4th;2023;761064.87;946331.10;1707395.97;3136674.63;177035.09;5021105.69;2334509.73;2391632.85;0.00;12775.00;4738917.58;9760023.27;110880993.96;0.00;0.00;0.00;110880993.96;120641017.23;72316574.47;2141130.98;8710568.26;0.00;0.00;13600194.88;24451894.12;8244672.29;0.00;105013140.88;15627876.35;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19528479.55;0.00;0.00;19528479.55;0.00;0.00;0.00;0.00;19528479.55;-3900603.20;25780793.44;21880190.24;0.00;7408677.17;14471513.07
1705105000;3rd;2023;1226324.25;1533504.35;2759828.60;1761637.74;419371.55;4940837.89;2855147.57;983809.60;0.00;106085.33;3945042.50;8885880.39;201981759.96;1942.46;0.00;2400.00;201986102.42;210871982.81;120529796.22;1807511.03;16500979.11;0.00;0.00;15731036.41;34039526.55;30669326.43;733354.16;185972003.36;24899979.45;0.00;0.00;0.00;0.00;25470000.00;0.00;25470000.00;5097527.77;30567527.77;19900422.41;0.00;0.00;19900422.41;2085500.00;0.00;2085500.00;4215994.67;26201917.08;29265590.14;76495030.71;105760620.85;9922609.81;5414051.71;90423959.33
1705106000;2nd;2023;1592373.10;1891301.69;3483674.79;10820117.32;742419.08;15046211.19;10130674.03;7587922.15;0.00;3063260.10;20781856.28;35828067.47;216112161.96;1623.26;0.00;0.00;216113785.22;251941852.69;124356549.47;2528511.83;14305605.84;0.00;0.00;8559977.72;25394095.39;15584653.59;0.00;165335298.45;86606554.24;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6298622.62;6298622.62;12419689.61;0.00;0.00;12419689.61;0.00;0.00;0.00;8840503.68;21260193.29;71644983.57;78372754.04;150017737.61;30170689.50;9150675.25;110696372.86
1705107000;3rd;2023;528232.85;660617.83;1188850.68;1231462.27;326941.22;2747254.17;1776229.14;3307691.39;0.00;0.00;5083920.53;7831174.70;218354421.00;0.00;536286.87;0.00;218890707.87;226721882.57;119585785.73;1658253.48;8639258.89;0.00;0.00;8495805.33;18793317.70;6647864.78;667897.83;145694866.04;81027016.53;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3120660.05;3120660.05;22246059.04;0.00;0.00;22246059.04;1992573.76;0.00;1992573.76;16818946.66;41057579.46;43090097.12;199101946.71;242192043.83;599721.77;25696617.31;215895704.75
1705108000;3rd;2023;1312847.75;1641059.88;2953907.63;3137503.24;272400.26;6363811.13;841972.66;1004387.43;0.00;90927.29;1937287.38;8301098.51;190805408.04;0.00;0.00;0.00;190805408.04;199106506.55;117112567.27;2814302.56;13783512.18;0.00;0.00;10221350.72;26819165.46;14081616.99;1369403.62;159382753.34;39723753.21;0.00;0.00;0.00;0.00;8995958.59;0.00;8995958.59;1238332.45;10234291.04;18516327.73;0.00;0.00;18516327.73;2903410.40;0.00;2903410.40;0.00;21419738.13;28538306.12;86353839.74;114892145.86;2533826.76;27742522.16;84615796.94
1705109000;1st;2023;3635476.29;4533583.86;8169060.15;19125188.51;1228001.43;28522250.09;5832915.67;17115816.96;0.00;629362.37;23578095.00;52100345.09;756685859.04;73910.72;25625360.36;2230000.00;784615130.12;836715475.21;326607529.62;4183717.01;55414649.59;1152825.00;182580.00;87982107.98;148915879.58;81372576.57;0.00;556895985.77;279819489.44;0.00;0.00;51773.75;51773.75;0.00;0.00;0.00;41462534.85;41514308.60;139391802.15;0.00;2123578.00;141515380.15;0.00;0.00;0.00;113011503.61;254526883.76;66806914.28;246462024.23;313268938.51;102572966.22;20811269.86;189884702.43
1705110000;1st;2023;7903228.42;9864836.87;17768065.29;67375158.14;2295175.54;87438398.97;25611349.14;21312791.85;0.00;16780372.27;63704513.26;151142912.23;482803473.96;261391.47;0.00;0.00;483064865.43;634207777.66;279292215.78;7785663.16;33869053.99;0.00;0.00;48782868.81;90437585.96;61421989.79;1892150.69;433043942.22;201163835.44;0.00;0.00;0.00;0.00;0.00;0.00;0.00;79846018.99;79846018.99;57723407.40;0.00;0.00;57723407.40;12000000.00;0.00;12000000.00;123767990.59;193491397.99;87518456.44;383183663.82;470702120.26;140341090.53;25403651.72;304957378.01
1705111000;1st;2023;1533652.52;1895306.84;3428959.36;3650639.83;339045.62;7418644.81;1469552.75;1154113.85;0.00;19886.53;2643553.13;10062197.94;297231663.00;10039.66;0.00;0.00;297241702.66;307303900.60;131001109.10;6167743.00;26648856.90;0.00;0.00;30899363.50;63715963.40;16742874.08;12570374.33;224030320.91;83273579.69;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;24819858.59;0.00;0.00;24819858.59;24114950.55;0.00;24114950.55;0.00;48934809.14;34338770.55;79177734.66;113516505.21;0.00;32474154.86;81042350.35
1705201000;3rd;2023;1305998.45;1632498.74;2938497.19;2566354.07;736761.27;6241612.53;2476714.60;2169551.60;6853753.37;55559.00;11555578.57;17797191.10;183367143.96;0.00;565631.51;0.00;183932775.47;201729966.57;122860576.41;1714631.64;11931320.33;0.00;0.00;3296883.92;16942835.89;18981132.39;0.00;158784544.69;42945421.88;0.00;0.00;0.00;0.00;0.00;0.00;0.00;448276.02;448276.02;49154487.27;0.00;0.00;49154487.27;0.00;0.00;0.00;0.00;49154487.27;-5760789.37;125381498.97;119620709.60;76731470.28;676052.60;42213186.72
1705202000;2nd;2023;2059620.61;2573347.67;4632968.28;3777819.53;786898.51;9197686.32;2843265.43;3064659.11;4486841.21;110129.40;10504895.15;19702581.47;219155850.00;0.00;0.00;34445.00;219190295.00;238892876.47;109040673.01;799574.90;17136623.84;0.00;0.00;14542331.84;32478530.58;23987847.20;0.00;165507050.79;73385825.68;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3089430.92;3089430.92;49024493.65;0.00;0.00;49024493.65;0.00;0.00;0.00;0.00;49024493.65;27450762.95;102992615.55;130443378.50;6908720.59;28199886.72;95334771.19
1705203000;1st;2023;4251522.92;5297910.73;9549433.65;9303654.24;2728160.53;21581248.42;4308376.07;9189019.85;8146644.41;415534.80;22059575.13;43640823.55;329479248.00;0.00;0.00;0.00;329479248.00;373120071.55;132237062.37;4925616.64;40756633.12;306879.62;4654202.13;25255856.94;75899188.45;41171780.63;0.00;249308031.45;123812040.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;23446485.93;23446485.93;32398054.43;0.00;0.00;32398054.43;0.00;0.00;0.00;64944347.48;97342401.91;49916124.12;448194924.73;498111048.85;27311288.66;42923487.10;427876273.09
1705204000;3rd;2023;1116898.25;1396122.83;2513021.08;2640682.19;784846.75;5938550.02;1659829.47;4982677.28;0.00;75335.74;6717842.49;12656392.51;217800420.00;103419.14;0.00;0.00;217903839.14;230560231.65;121658206.51;1324442.67;15987717.79;0.00;0.00;20582687.12;37894847.58;17981455.82;6744647.10;184279157.01;46281074.64;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;33694384.60;0.00;0.00;33694384.60;7089729.57;0.00;7089729.57;0.00;40784114.17;5496960.47;49717907.60;55214868.07;9761557.27;22280524.64;23172786.16
1705206000;3rd;2023;3183976.71;3979972.40;7163949.11;6384584.97;805101.96;14353636.04;5368333.57;8292551.24;0.00;44267.42;13705152.23;28058788.27;213320309.04;55140.00;58633155.39;0.00;272008604.43;300067392.70;98649495.55;3596898.03;18328515.17;1119829.61;699456.00;23535214.84;47279913.65;24228543.33;718025.22;170875977.75;129191414.95;0.00;0.00;0.00;0.00;0.00;0.00;0.00;49806508.56;49806508.56;52943271.93;0.00;0.00;52943271.93;1523709.31;0.00;1523709.31;118454665.05;172921646.29;6076277.22;103163383.11;109239660.33;9987585.88;27426813.56;71825260.89
1705207000;2nd;2023;1325657.01;1657071.65;2982728.66;4237128.00;1262352.18;8482208.84;2905412.72;1904925.28;4374359.10;185904.61;9370601.71;17852810.55;278782914.96;0.00;0.00;30000.00;278812914.96;296665725.51;173582611.56;476950.00;11416886.15;0.00;0.00;19918892.42;31812728.57;20785934.22;21222949.55;247404223.90;49261501.61;0.00;0.00;0.00;0.00;83323310.34;0.00;83323310.34;4951832.72;88275143.06;1558788.45;0.00;0.00;1558788.45;10911245.29;0.00;10911245.29;3184731.63;15654765.37;121881879.30;186236796.13;308118675.43;44804538.97;131653808.06;131660328.40
1705208000;1st;2023;6164688.87;7705867.66;13870556.53;11718278.18;1998899.92;27587734.63;6875239.68;2878550.78;6266528.75;3786800.22;19807119.43;47394854.06;401284305.96;45080.00;0.00;0.00;401329385.96;448724240.02;158221097.55;16712399.61;32219817.61;0.00;105791.34;61769601.55;110807610.11;54977922.65;9728066.40;333734696.71;114989543.31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17275843.60;17275843.60;41194646.76;0.00;0.00;41194646.76;14617673.04;0.00;14617673.04;39959806.83;95772126.63;36493260.28;382220264.69;418713524.97;34753342.52;55770805.24;328189377.21
1705209000;1st;2023;5557898.58;6943566.29;12501464.87;20927448.17;2556291.00;35985204.04;9662004.91;2781386.62;11936151.80;1384119.40;25763662.73;61748866.77;308292036.96;0.00;1386012.22;5000000.00;314678049.18;376426915.95;180291521.85;2022542.99;18755025.97;0.00;0.00;22407052.65;43184621.61;38809876.11;9885411.43;272171431.00;104255484.95;0.00;0.00;0.00;0.00;27857813.11;0.00;27857813.11;86537945.88;114395758.99;25278658.63;0.00;0.00;25278658.63;0.00;0.00;0.00;142774103.34;168052761.97;50598481.97;239207048.71;289805530.68;8062255.46;37946148.82;243797126.40
1705210000;3rd;2023;3343633.13;4139713.14;7483346.27;1470870.91;471364.53;9425581.71;728867.77;2570380.75;0.00;0.00;3299248.52;12724830.23;160679376.00;0.00;0.00;0.00;160679376.00;173404206.23;93669236.32;9147466.69;11733820.28;0.00;0.00;12683625.26;33564912.23;5844828.91;1025856.67;134104834.13;39299372.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;23897609.34;0.00;0.00;23897609.34;3346031.72;0.00;3346031.72;0.00;27243641.06;12055731.04;143761577.79;155817308.83;0.00;142735490.79;13081818.04
1705211000;1st;2023;8064798.75;10080902.48;18145701.23;12149142.33;2316088.31;32610931.87;10772158.84;47706669.81;0.00;145442.04;58624270.69;91235202.56;195369587.04;50400.00;484657.90;1961957.88;197866602.82;289101805.38;119580524.57;1033548.00;25345018.18;0.00;0.00;19184126.54;45562692.72;39189008.70;8989286.32;213321512.31;75780293.07;0.00;0.00;0.00;0.00;53816053.16;0.00;53816053.16;7861388.91;61677442.07;56696128.20;0.00;0.00;56696128.20;6159987.25;0.00;6159987.25;16202907.04;79059022.49;58398712.65;89295593.77;147694306.42;33072030.05;73416805.40;41205470.97
1705212000;2nd;2023;3353854.36;4192316.34;7546170.70;12615803.41;1449878.22;21611852.33;6309809.40;8848176.02;12557447.82;103223.83;27818657.07;49430509.40;194131125.00;0.00;0.00;0.00;194131125.00;243561634.40;106895701.80;5129087.79;12850134.63;0.00;8281511.28;16045112.14;42305845.84;30159119.21;101451.37;179462118.22;64099516.18;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11366537.42;11366537.42;33017376.06;0.00;0.00;33017376.06;3000000.00;0.00;3000000.00;0.00;36017376.06;39448677.54;150227224.62;189675902.16;5491356.29;32367698.47;151816847.40
1705213000;4th;2023;1330723.12;1663403.71;2994126.83;3850820.13;468993.43;7313940.39;1011922.87;8243737.85;0.00;63014.57;9318675.29;16632615.68;167555210.04;336699.72;0.00;0.00;167891909.76;184524525.44;89726770.53;1473825.47;13290078.50;0.00;0.00;13047953.79;27811857.76;16239780.36;4635327.65;138413736.30;46110789.14;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;40603430.65;0.00;0.00;40603430.65;1524839.35;0.00;1524839.35;17678704.00;59806974.00;-13696184.86;93931968.95;80235784.09;498049.84;6355822.43;73381911.82
1705214000;3rd;2023;2402338.03;3002922.53;5405260.56;2758657.30;474068.96;8637986.82;2725039.68;8213341.94;4198137.64;124021.36;15260540.62;23898527.44;172109235.96;21040.00;0.00;0.00;172130275.96;196028803.40;105319574.45;3870316.80;11159483.70;0.00;221390.00;6331255.58;21582446.08;16262167.39;4359289.72;147523477.64;48505325.76;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2434904.40;2434904.40;16865019.87;0.00;0.00;16865019.87;7531278.16;0.00;7531278.16;1616425.56;26012723.59;24927506.57;101904910.29;126832416.86;16605171.08;20231641.89;89995603.89
1705215000;2nd;2023;2803164.90;3434839.88;6238004.78;8040676.04;912378.57;15191059.39;6297627.63;4541822.21;7521192.90;13319872.78;31680515.52;46871574.91;193856409.96;209686.65;23186351.62;661116.41;217913564.64;264785139.55;101879193.62;3305882.08;18874784.62;0.00;2170410.18;9671828.06;34022904.94;25056061.33;5564952.99;166523112.88;98262026.67;617310.00;0.00;0.00;617310.00;108228935.10;0.00;108228935.10;3681305.11;112527550.21;79870372.61;0.00;0.00;79870372.61;1777393.54;0.00;1777393.54;53767872.85;135415639.00;75373937.88;116653573.32;192027511.20;14425588.72;66255311.61;111346610.87
1705301000;1st;2023;2208816.72;2573012.01;4781828.73;6380393.34;592610.45;11754832.52;4548860.85;14397005.00;0.00;33082.34;18978948.19;30733780.71;318556142.04;28628.10;0.00;0.00;318584770.14;349318550.85;144945961.79;1477051.94;16318648.54;0.00;0.00;16897354.21;34693054.69;22372287.60;3583437.38;205594741.46;143723809.39;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;91026547.18;0.00;0.00;91026547.18;4090013.10;0.00;4090013.10;0.00;95116560.28;48607249.11;530635575.59;579242824.70;43436663.68;70877613.10;464928547.92
1705302000;5th;2023;83804.19;104755.26;188559.45;946072.21;41529.77;1176161.43;1053643.12;1455361.05;0.00;0.00;2509004.17;3685165.60;83345088.00;0.00;0.00;0.00;83345088.00;87030253.60;55823779.45;50000.00;8083990.56;0.00;0.00;8131844.93;16265835.49;3999723.68;0.00;76089338.62;10940914.98;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1025945.08;1025945.08;1445457.67;0.00;0.00;1445457.67;0.00;0.00;0.00;0.00;1445457.67;10521402.39;79130849.29;89652251.68;2838163.95;11864496.96;74949590.77
1705303000;4th;2023;169976.22;206898.33;376874.55;867095.94;158648.54;1402619.03;3618682.79;1111247.85;1392783.53;21689.00;6144403.17;7547022.20;125593872.96;0.00;0.00;0.00;125593872.96;133140895.16;71195683.22;337950.75;12809726.67;0.00;0.00;10753809.44;23901486.86;6681562.35;3035781.59;104814514.02;28326381.14;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13067210.65;0.00;0.00;13067210.65;4964218.11;0.00;4964218.11;0.00;18031428.76;10294952.38;55675737.26;65970689.64;1780707.50;11026110.58;53163871.56
1705304000;2nd;2023;1379117.14;1723891.24;3103008.38;1214539.88;153053.50;4470601.76;252406.00;1580146.63;0.00;1407549.07;3240101.70;7710703.46;274249539.00;0.00;0.00;0.00;274249539.00;281960242.46;147932105.86;1404761.52;28884191.13;0.00;0.00;28836795.89;59125748.54;23948087.99;0.00;231005942.39;50954300.07;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;49510341.95;0.00;0.00;49510341.95;0.00;0.00;0.00;639958.66;50150300.61;803999.46;204656192.13;205460191.59;6792136.99;59378125.20;139289929.40
1705305000;1st;2023;7000487.49;8514769.75;15515257.24;107495719.23;1018546.23;124029522.70;11815847.54;13212720.86;0.00;169803.50;25198371.90;149227894.60;400871336.04;93395695.10;397853593.27;5490336.22;897610960.63;1046838855.23;316348251.37;4561536.21;30261139.00;0.00;0.00;21877002.00;56699677.21;25546043.71;13491636.88;412085609.17;634753246.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11843742.61;11843742.61;107857296.98;0.00;0.00;107857296.98;35698476.66;0.00;35698476.66;0.00;143555773.64;503041215.03;578121270.16;1081162485.19;53237652.47;41741738.89;986183093.83
1705306000;1st;2023;4024973.80;5031216.27;9056190.07;48493465.33;796056.32;58345711.72;21779439.31;4098332.63;37610037.85;453615.26;63941425.05;122287136.77;510370472.04;0.00;7099865.77;0.00;517470337.81;639757474.58;289365906.08;3851677.77;42392007.57;0.00;0.00;28794708.29;75038393.63;120785839.32;9430537.43;494620676.46;145136798.12;0.00;0.00;1210196.00;1210196.00;52521951.57;0.00;52521951.57;23454387.28;77186534.85;122254879.81;0.00;0.00;122254879.81;10908707.12;0.00;10908707.12;30870078.19;164033665.12;58289667.85;604440255.83;662729923.68;97235707.27;144846919.29;420647297.12
1705307000;3rd;2023;1978910.60;2472711.64;4451622.24;4019050.40;511792.66;8982465.30;4770606.64;949005.88;0.00;36468.95;5756081.47;14738546.77;193705707.96;0.00;0.00;0.00;193705707.96;208444254.73;137969916.67;0.00;15811599.05;0.00;0.00;2637282.83;18448881.88;9353632.88;0.00;165772431.43;42671823.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;359910.89;359910.89;25962849.04;0.00;0.00;25962849.04;0.00;0.00;0.00;1948024.94;27910873.98;15120860.21;72146778.90;87267639.11;3875311.78;19328545.19;64063782.14
1705308000;6th;2023;75091.00;94361.08;169452.08;274858.80;106587.84;550898.72;4578491.94;371146.88;0.00;0.00;4949638.82;5500537.54;67840926.00;0.00;0.00;0.00;67840926.00;73341463.54;43423140.42;0.00;3941365.72;0.00;0.00;1824548.96;5765914.68;2863601.49;0.00;52052656.59;21288806.95;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1401542.68;1401542.68;2582482.71;0.00;0.00;2582482.71;0.00;0.00;0.00;10457076.95;13039559.66;9650789.97;62725043.40;72375833.37;3627478.38;13803144.55;54945210.44
1705309000;1st;2023;9711192.23;12286091.98;21997284.21;24240941.20;2391455.20;48629680.61;17129363.17;45743715.80;0.00;138979.10;63012058.07;111641738.68;349806495.00;0.00;0.00;0.00;349806495.00;461448233.68;235999575.99;12515413.48;21415106.18;0.00;0.00;28163068.33;62093587.99;14550471.19;11828217.59;324471852.76;136976380.92;0.00;0.00;0.00;0.00;4907252.61;0.00;4907252.61;7825462.33;12732714.94;13616650.44;0.00;0.00;13616650.44;0.00;0.00;0.00;0.00;13616650.44;136092445.42;339742234.73;475834680.15;13457182.05;113440662.92;348936835.18
1705322000;3rd;2023;1331271.19;1664088.98;2995360.17;3148769.65;423238.55;6567368.37;13573226.65;3009410.00;0.00;0.00;16582636.65;23150005.02;213320502.00;0.00;0.00;0.00;213320502.00;236470507.02;207770685.44;1053280.70;14368580.89;0.00;0.00;3599258.75;19021120.34;8677090.35;0.00;235468896.13;1001610.89;0.00;0.00;0.00;0.00;44657011.79;0.00;44657011.79;0.00;44657011.79;28571473.53;0.00;0.00;28571473.53;0.00;0.00;0.00;0.00;28571473.53;17087149.15;19277867.62;36365016.77;1508507.62;7250055.67;27606453.48
1705310000;4th;2023;4179856.65;5224820.89;9404677.54;13263333.41;480031.37;23148042.32;2760002.59;2091042.00;0.00;782134.79;5633179.38;28781221.70;117444243.96;1814408.36;0.00;0.00;119258652.32;148039874.02;67883409.55;5414835.59;11823520.39;0.00;0.00;5753458.13;22991814.11;6865958.64;4987651.00;102728833.30;45311040.72;0.00;0.00;0.00;0.00;29509441.69;0.00;29509441.69;2129200.17;31638641.86;9866899.80;0.00;0.00;9866899.80;0.00;0.00;0.00;9515729.50;19382629.30;57567053.28;164007603.70;221574656.98;13731564.01;63306756.67;144536336.30
1705311000;3rd;2023;630843.63;788554.53;1419398.16;883668.08;315604.92;2618671.16;1260976.12;1281437.57;3216466.87;6151985.50;11910866.06;14529537.22;198974862.00;29322.08;0.00;0.00;199004184.08;213533721.30;88541074.61;0.00;16526337.03;0.00;0.00;12803162.28;29329499.31;23946937.04;3655802.24;145473313.20;68060408.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5341606.52;5341606.52;28549847.03;0.00;0.00;28549847.03;4471085.18;0.00;4471085.18;0.00;33020932.21;40381082.41;134739231.98;175120314.39;21589993.03;29151877.83;124378443.53
